Oldenburg;2018;weather;ambientTemperature;2018-01-04T08:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.4
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T08:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T09:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T09:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;4.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T09:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.6
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T09:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;13.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T10:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.7
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T10:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;12.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T10:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.9
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T10:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;41.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T11:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.9
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T11:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;12.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T11:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T11:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;27.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T13:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.0
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T13:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;54.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T13:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.0
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T13:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;41.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T14:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.1
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T14:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;16.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T14:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.0
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T14:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;10.0
